@relation interchangingRBF

@attribute 0 numeric
@attribute 1 numeric
@attribute target {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
0.020487,0.459707,14
0.780609,0.601703,5
0.950918,0.478025,9
0.940955,0.850689,6
0.018381,0.464749,14
0.206987,0.581045,1
0.755993,0.93973,2
0.37964,0.230333,11
0.797025,0.248092,10
0.942839,0.161192,13
0.813176,0.290099,10
0.366715,0.205234,11
0.169385,0.837551,7
0.953866,0.152161,13
0.192243,0.854687,7
0.707633,0.931099,2
0.947828,0.868413,6
-0.007785,0.197704,4
0.73139,0.934889,2
0.208063,0.574958,1
0.65706,0.140301,12
0.190324,0.559719,1
0.789154,0.256729,10
0.957666,0.817124,6
0.947004,0.85388,6
-0.008427,0.502144,14
0.915333,0.185959,13
0.163271,0.84262,7
0.19031,0.562152,1
0.936617,0.834437,6
0.007125,0.484203,14
-0.00237,0.493889,14
0.63529,0.451026,0
0.762103,0.940266,2
0.916802,0.455168,9
0.449087,0.007592,3
0.7514,0.941721,2
0.934374,0.171607,13
0.784234,0.944477,2
-0.002222,0.495633,14
0.626244,0.441518,0
0.790753,0.6303,5
0.190123,0.534038,1
0.749416,0.938542,2
0.630851,0.15231,12
0.58321,0.203762,12
0.676233,0.470411,0
0.939764,0.87299,6
0.605946,0.175462,12
0.673572,0.104619,12
0.925988,0.176522,13
0.035166,0.4396,14
0.730923,0.935428,2
0.451631,-0.001293,3
0.182547,0.837919,7
0.751674,0.938968,2
0.946105,0.477151,9
0.945601,0.465483,9
0.802183,0.616899,5
0.653025,0.457586,0
0.436457,0.010681,3
0.611599,0.440162,0
0.677079,0.472281,0
0.953199,0.492229,9
-0.009188,0.50679,14
0.208627,0.56907,1
0.003078,0.489558,14
0.463024,0.009792,3
0.432718,0.015145,3
0.718421,0.929495,2
0.815736,0.274804,10
0.053851,0.41264,14
0.767147,0.947091,2
0.636724,0.450823,0
0.935946,0.165153,13
0.780744,0.254699,10
0.959173,0.144269,13
0.684022,0.104247,12
0.734369,0.936683,2
0.42524,0.200902,11
0.651502,0.461256,0
0.394503,0.192779,11
0.215126,0.57441,1
0.976504,0.133815,13
0.933363,0.447097,9
0.949757,0.856521,6
0.787195,0.608712,5
0.716781,0.936342,2
0.440304,0.012799,3
0.764658,0.644709,5
0.824614,0.294328,10
0.645402,0.143428,12
0.779753,0.230523,10
0.831723,0.313168,10
0.816667,0.277627,10
-0.013178,0.194069,4
0.194272,0.845733,7
0.926522,0.839265,6
0.188692,0.84716,7
0.02823,0.192663,4
0.762761,0.64187,5
0.961351,0.135718,13
0.390996,0.422173,8
0.939363,0.166023,13
0.947962,0.860981,6
0.211243,0.575136,1
0.455161,-0.006571,3
0.188341,0.835683,7
0.78361,0.600936,5
0.156559,0.842195,7
0.359637,0.254561,11
0.380115,0.219671,11
0.447182,0.00394,3
0.462312,0.001333,3
0.7694,0.614691,5
0.437743,0.008667,3
0.615331,0.155052,12
0.445276,0.003887,3
0.434235,0.01204,3
-0.000037,0.187654,4
0.415177,0.224643,11
0.799073,0.272514,10
0.014505,0.191724,4
0.942787,0.473712,9
0.937788,0.859443,6
0.749555,0.938009,2
0.213234,0.85627,7
0.937569,0.470055,9
0.396242,0.402253,8
0.197559,0.551035,1
0.948385,0.457148,9
0.014161,0.472937,14
0.79892,0.608956,5
0.182036,0.852173,7
0.393955,0.230814,11
0.975087,0.4783,9
0.750751,0.94246,2
-0.010045,0.192793,4
0.203945,0.559971,1
0.392514,0.405705,8
0.74634,0.94112,2
0.9658,0.488972,9
0.178732,0.838144,7
0.751649,0.941399,2
-0.041533,0.180217,4
0.952578,0.468694,9
0.91663,0.829129,6
0.372608,0.420964,8
0.621808,0.145921,12
0.991991,0.113403,13
0.412675,0.191705,11
0.206906,0.565373,1
0.193236,0.849003,7
-0.005545,0.500323,14
0.808586,0.627726,5
0.205499,0.847465,7
0.629155,0.159151,12
0.637496,0.160643,12
0.348626,0.458746,8
0.378098,0.431197,8
0.44065,0.012446,3
0.179257,0.835532,7
0.840172,0.289825,10
0.202172,0.564089,1
0.747024,0.938681,2
0.759559,0.939894,2
0.409668,0.21883,11
0.379473,0.216831,11
0.945705,0.849221,6
0.004263,0.185563,4
0.664297,0.466678,0
0.216118,0.588193,1
0.959825,0.496194,9
0.803699,0.950234,2
0.974318,0.138317,13
0.04906,0.195779,4
0.379385,0.445279,8
0.814894,0.252548,10
0.156964,0.812044,7
0.819355,0.618922,5
0.022542,0.45922,14
0.455384,0.002432,3
0.646615,0.134752,12
0.983978,0.123095,13
0.400597,0.192679,11
0.388362,0.397323,8
0.786994,0.638768,5
0.969628,0.473279,9
0.39807,0.394086,8
0.979936,0.124577,13
0.660751,0.459235,0
0.005034,0.483704,14
0.388736,0.218074,11
0.196928,0.840408,7
0.932075,0.476457,9
0.19533,0.559534,1
0.389515,0.419348,8
0.649438,0.459627,0
0.657111,0.462747,0
0.786788,0.632079,5
0.720422,0.932641,2
0.920378,0.462058,9
0.737621,0.937522,2
0.943302,0.458665,9
0.389082,0.225946,11
0.647688,0.457971,0
0.748544,0.943287,2
0.708075,0.934639,2
0.63541,0.4494,0
-0.016794,0.17155,4
0.014255,0.164722,4
0.445565,0.014108,3
0.786411,0.951804,2
0.395659,0.428489,8
0.18115,0.843792,7
0.449716,0.006733,3
0.792504,0.264853,10
0.784952,0.642707,5
0.931616,0.814153,6
0.729021,0.933313,2
0.39871,0.194959,11
0.660365,0.466166,0
0.440075,0.000751,3
0.199743,0.568465,1
0.214769,0.577435,1
0.453327,-0.001373,3
0.390337,0.400068,8
0.579758,0.17797,12
0.846621,0.282069,10
0.013468,0.47227,14
0.372679,0.442299,8
0.41133,0.212884,11
0.954239,0.148018,13
0.939162,0.870511,6
0.676768,0.471908,0
0.460595,-0.002507,3
0.441324,0.016376,3
0.014709,0.472413,14
0.849785,0.307074,10
0.943926,0.471966,9
0.937837,0.824375,6
0.957719,0.15344,13
0.670006,0.469097,0
0.953923,0.485281,9
0.818703,0.290172,10
0.220219,0.585302,1
0.207866,0.566997,1
0.629937,0.148247,12
0.831722,0.313866,10
0.181652,0.838011,7
0.958658,0.485445,9
0.19627,0.556069,1
0.641652,0.451337,0
0.673867,0.470452,0
0.937058,0.824265,6
0.654254,0.140321,12
0.631718,0.168103,12
0.949814,0.16005,13
0.213136,0.857594,7
0.666295,0.464094,0
0.976506,0.480395,9
0.747506,0.94211,2
0.663407,0.466885,0
0.967569,0.144689,13
0.969702,0.134895,13
0.378033,0.210066,11
0.176556,0.835215,7
0.809144,0.262934,10
0.389627,0.221905,11
0.223366,0.84621,7
0.015333,0.181096,4
0.950222,0.446035,9
0.932159,0.83866,6
0.827131,0.272749,10
0.793707,0.636183,5
-0.007478,0.191287,4
0.210487,0.571978,1
0.458482,-0.003163,3
0.205004,0.561599,1
0.729259,0.93583,2
0.941892,0.862862,6
0.013694,0.471453,14
0.643403,0.149623,12
0.959098,0.470367,9
0.174653,0.836214,7
0.928934,0.821169,6
0.748695,0.941349,2
-0.038576,0.183704,4
0.939833,0.831251,6
0.621205,0.442516,0
0.66844,0.468111,0
0.017008,0.466922,14
-0.004198,0.190471,4
0.001982,0.175774,4
0.664626,0.469479,0
0.791632,0.624056,5
0.192817,0.852528,7
0.201867,0.560321,1
0.181338,0.843422,7
0.795069,0.650102,5
0.205543,0.571251,1
0.193243,0.549958,1
0.941194,0.841731,6
0.726104,0.931669,2
0.674448,0.4725,0
0.786104,0.946766,2
0.60899,0.163203,12
0.947653,0.852453,6
0.21125,0.581668,1
0.397057,0.188606,11
0.804134,0.271118,10
0.790575,0.281214,10
0.027277,0.451806,14
0.19164,0.841364,7
0.383876,0.248072,11
0.752032,0.611865,5
0.459736,0.001408,3
0.814229,0.286194,10
0.397758,0.221376,11
0.027903,0.451406,14
0.656977,0.128326,12
0.004125,0.178812,4
0.767023,0.945102,2
0.753123,0.944292,2
0.453705,0.008368,3
0.728755,0.939448,2
0.404636,0.234206,11
0.942184,0.166702,13
0.617249,0.173233,12
0.932297,0.178752,13
0.400797,0.211151,11
0.661023,0.466439,0
0.798139,0.272649,10
0.931663,0.839337,6
0.941567,0.164488,13
0.378336,0.250406,11
0.203309,0.852769,7
0.96702,0.134605,13
0.221212,0.58767,1
0.975151,0.48171,9
0.942616,0.860383,6
0.930536,0.168197,13
0.008347,0.478789,14
0.949106,0.151365,13
0.755528,0.941019,2
0.170398,0.830815,7
0.763976,0.940969,2
0.44193,0.01673,3
0.375388,0.228448,11
0.186592,0.539132,1
0.354354,0.239193,11
0.93603,0.171967,13
0.022376,0.458689,14
0.449048,0.005436,3
0.429095,0.01653,3
0.45557,0.002664,3
0.943997,0.481289,9
0.447245,0.008872,3
0.199032,0.840564,7
0.031129,0.447932,14
0.817992,0.292141,10
0.63941,0.451454,0
0.799002,0.638393,5
0.635107,0.144566,12
0.019052,0.464377,14
0.384877,0.202791,11
0.970207,0.143759,13
0.010701,0.475939,14
0.444243,-0.000019,3
0.225382,0.833862,7
0.804608,0.274028,10
0.441462,0.004739,3
0.949442,0.862069,6
0.766471,0.941132,2
0.394111,0.438286,8
0.782183,0.945802,2
0.809397,0.276979,10
0.754555,0.943379,2
0.654949,0.460362,0
0.449263,0.00115,3
0.207702,0.574882,1
0.804392,0.293343,10
0.928002,0.17289,13
0.946839,0.457761,9
0.436559,0.006192,3
0.191231,0.544005,1
0.965913,0.141162,13
0.741565,0.940025,2
0.960644,0.865058,6
0.953217,0.15223,13
0.732885,0.930549,2
0.975415,0.13447,13
0.374908,0.210058,11
0.947849,0.158364,13
0.618509,0.140223,12
0.941755,0.474939,4
-0.023865,0.449815,0
0.763567,0.580677,9
-0.011215,0.182237,8
0.810168,0.632956,9
0.612546,0.145358,7
0.180939,0.848207,3
0.386576,0.220349,12
0.808346,0.623267,9
0.937026,0.821322,5
0.740228,0.945561,13
0.663285,0.433418,11
0.197202,0.571288,14
0.951671,0.470876,4
0.18964,0.836728,3
0.726321,0.956001,13
0.192711,0.839253,3
0.386606,0.223409,12
0.433151,-0.013848,1
0.178022,0.846965,3
0.942262,0.151783,6
0.401369,0.203963,12
-0.00836,0.200341,8
0.742489,0.940713,13
0.905454,0.819824,5
0.200109,0.832431,3
0.81078,0.270475,2
0.62138,0.43858,11
-0.028251,0.444874,0
0.397891,0.190081,12
0.016141,0.189734,8
0.016714,0.465008,0
0.383575,0.213614,12
0.184473,0.839695,3
0.437855,-0.007865,1
0.400317,0.415448,10
0.444825,0.005072,1
0.964619,0.466962,4
0.956781,0.13379,6
0.942382,0.825533,5
0.762424,0.920803,13
-0.030633,0.205171,8
0.807454,0.642159,9
-0.005952,0.171491,8
0.17979,0.596423,14
0.966769,0.474617,4
0.804987,0.634186,9
0.45462,0.013936,1
0.812971,0.276314,2
0.854694,0.28419,2
0.781773,0.607629,9
0.446989,0.002225,1
0.009956,0.154545,8
0.988356,0.84301,5
0.015459,0.164003,8
0.643933,0.462081,11
0.191608,0.575995,14
0.925188,0.799663,5
0.611865,0.155243,7
0.206453,0.555707,14
0.924076,0.466403,4
0.670657,0.461377,11
0.951963,0.47664,4
0.691872,0.987865,13
0.963272,0.794906,5
0.203894,0.560916,14
0.224495,0.531146,14
0.781213,0.269876,2
0.838616,0.283037,2
0.022234,0.471715,0
0.382569,0.412455,10
0.783664,0.613498,9
-0.002169,0.45613,0
0.762313,0.922143,13
0.955786,0.151104,6
0.387388,0.219255,12
0.362895,0.399657,10
0.795595,0.275736,2
-0.008724,0.192649,8
0.390491,0.427891,10
0.035441,0.475367,0
0.020006,0.470404,0
-0.00896,0.225101,8
0.197733,0.571937,14
0.938377,0.467519,4
0.627837,0.133151,7
0.448902,0.001492,1
0.984316,0.471815,4
0.962423,0.159329,6
0.637484,0.15608,7
0.461777,0.017955,1
0.961067,0.826842,5
0.964626,0.465691,4
0.660422,0.44118,11
0.209059,0.551923,14
0.784297,0.274062,2
0.183632,0.839655,3
0.941091,0.130621,6
-0.004945,0.456372,0
0.213185,0.547797,14
0.806596,0.616766,9
0.645563,0.147266,7
0.947915,0.15199,6
0.416972,0.426096,10
0.902008,0.821812,5
0.39299,0.41227,10
0.741858,0.946362,13
0.787827,0.602005,9
0.636479,0.160102,7
0.64304,0.151231,7
0.385061,0.237693,12
0.395655,0.227239,12
0.830864,0.278809,2
-0.005602,0.457266,0
-0.005681,0.176328,8
0.447722,0.003068,1
0.785304,0.613028,9
0.363996,0.383015,10
0.901884,0.860265,5
0.194777,0.844892,3
0.664406,0.452106,11
0.979931,0.841485,5
0.367203,0.377893,10
0.380992,0.413826,10
0.450849,0.007331,1
-0.004892,0.189224,8
0.957417,0.454977,4
0.391167,0.212311,12
0.928846,0.46141,4
0.189573,0.846259,3
0.397345,0.422399,10
0.951198,0.129114,6
0.789795,0.613258,9
0.63022,0.147452,7
0.194853,0.839456,3
0.658704,0.462044,11
0.629069,0.464904,11
0.402432,0.442583,10
0.065944,0.489737,0
0.753169,0.928492,13
0.460242,0.024227,1
0.803766,0.276267,2
0.197093,0.842572,3
0.942006,0.136992,6
0.378376,0.221578,12
0.375803,0.407195,10
-0.00159,0.452672,0
0.769174,0.911266,13
0.007656,0.463496,0
0.950087,0.857493,5
0.807417,0.631578,9
0.795399,0.26529,2
0.74182,0.94809,13
0.196191,0.83661,3
0.950391,0.124959,6
0.728053,0.953204,13
0.19748,0.570604,14
0.192763,0.842976,3
0.17454,0.847931,3
0.38091,0.405764,10
0.809076,0.277679,2
0.008203,0.464988,0
0.959295,0.802857,5
0.970641,0.849059,5
0.967676,0.163165,6
0.957314,0.464371,4
0.0181,0.155369,8
0.952492,0.829535,5
0.965206,0.81481,5
0.450811,0.011366,1
0.811789,0.272633,2
0.448992,0.01171,1
0.213794,0.546172,14
0.838994,0.282823,2
-0.006057,0.169695,8
0.207067,0.553481,14
0.365638,0.385113,10
0.938823,0.826038,5
0.18935,0.581397,14
0.458764,0.025183,1
-0.007445,0.159268,8
0.961823,0.162627,6
0.397074,0.447339,10
0.184176,0.58985,14
0.205264,0.554898,14
0.782907,0.635255,9
0.396966,0.206234,12
0.002482,0.161045,8
0.394229,0.185731,12
0.954691,0.15181,6
0.008171,0.19022,8
0.607736,0.146442,7
0.034806,0.480812,0
0.814265,0.279121,2
0.027057,0.473085,0
0.453506,0.01477,1
0.815645,0.606974,9
0.82627,0.273758,2
0.19297,0.576403,14
0.779347,0.604843,9
0.669294,0.462095,11
0.790542,0.271558,2
0.649481,0.46304,11
0.789744,0.270224,2
0.736316,0.944776,13
0.455279,0.011552,1
0.454364,0.009553,1
0.650749,0.434008,11
0.371798,0.402493,10
0.190823,0.837861,3
0.373053,0.230027,12
0.651812,0.43216,11
0.791034,0.63172,9
0.191894,0.848598,3
0.437791,-0.000217,1
0.195722,0.835075,3
0.184882,0.844314,3
0.371314,0.219725,12
0.438079,-0.010288,1
0.369727,0.220502,12
0.656024,0.164308,7
0.625292,0.142366,7
0.919994,0.82475,5
0.800652,0.620564,9
0.17288,0.853739,3
0.623342,0.161515,7
0.364518,0.412606,10
0.007837,0.143008,8
0.964394,0.156263,6
0.987477,0.458024,4
0.938512,0.851257,5
0.187258,0.836684,3
0.381394,0.415737,10
0.78138,0.61739,9
0.79806,0.272269,2
0.634042,0.1504,7
0.953772,0.142863,6
0.758502,0.923883,13
0.193119,0.57543,14
0.372304,0.404759,10
-0.0229,0.243855,8
0.921124,0.82977,5
0.62615,0.493223,11
0.967851,0.15198,6
0.646048,0.149337,7
0.941846,0.1142,6
0.802804,0.636122,9
0.968112,0.181721,6
0.385166,0.427011,10
0.392612,0.216132,12
0.166511,0.859242,3
0.403408,0.418935,10
0.788279,0.270216,2
0.199083,0.567479,14
0.222297,0.534095,14
0.761138,0.925097,13
0.752017,0.934597,13
0.200738,0.565609,14
0.023765,0.152246,8
0.600753,0.15319,7
0.2008,0.565057,14
0.192322,0.842682,3
0.19435,0.573461,14
0.912705,0.857906,5
0.377841,0.230987,12
0.967224,0.185765,6
-0.019118,0.447209,0
0.404077,0.406081,10
0.387847,0.231497,12
0.408061,0.438333,10
0.797944,0.630975,9
0.960673,0.215146,6
0.203384,0.561992,14
0.463552,0.01422,1
0.774619,0.609551,9
0.796979,0.272807,2
-0.00782,0.193251,8
0.641134,0.483196,11
0.66563,0.479133,11
0.02724,0.195752,8
0.81281,0.635254,9
0.709729,0.973412,13
-0.01786,0.449474,0
0.198906,0.569175,14
0.024952,0.472699,0
0.796785,0.622276,9
0.162946,0.856835,3
0.779126,0.273769,2
0.187777,0.847616,3
0.404649,0.199782,12
0.796509,0.628683,9
0.185923,0.843098,3
0.000994,0.169164,8
0.664444,0.453864,11
0.949967,0.837326,5
0.647709,0.154919,7
0.817703,0.273841,2
-0.025566,0.210992,8
0.672729,0.447869,11
0.938243,0.460522,4
0.01895,0.465741,0
0.933542,0.830213,5
-0.001201,0.166989,8
0.444149,0.004228,1
0.370046,0.240556,12
0.410471,0.423614,10
0.966044,0.132974,6
0.436781,-0.016017,1
0.362639,0.219376,12
0.94929,0.128606,6
0.020915,0.207889,8
0.775278,0.91351,13
0.464139,0.028189,1
0.191196,0.836148,3
0.6051,0.151874,7
0.946661,0.821771,5
0.913505,0.849437,5
0.747621,0.939667,13
0.387298,0.203415,12
0.356496,0.373565,10
0.02219,0.173215,8
0.955003,0.166756,6
0.79071,0.603647,9
0.449852,0.008895,1
0.442321,0.007896,1
0.197482,0.568884,14
0.209888,0.551129,14
0.840744,0.283682,2
0.437022,-0.003111,1
0.773826,0.266478,2
0.95066,0.150251,6
0.958765,0.821122,5
0.02402,0.474244,0
0.233184,0.517782,14
0.721384,0.963384,13
0.799114,0.27678,2
0.013334,0.464666,0
0.97339,0.466985,4
0.816243,0.644637,9
0.194351,0.574108,14
0.636585,0.152233,7
0.811752,0.6574,9
0.40365,0.44041,10
-0.002616,0.175102,8
0.38568,0.222982,12
0.807253,0.646784,9
0.779958,0.618193,9
0.020854,0.470671,0
0.385982,0.414813,10
0.381767,0.408246,10
0.224403,0.529205,14
0.71356,0.969195,13
0.960093,0.130375,6
0.613667,0.157115,7
0.646002,0.159733,7
0.376647,0.38794,10
0.932541,0.849452,5
0.821784,0.624995,9
0.658596,0.45937,11
0.02056,0.192768,8
0.190023,0.839903,3
0.661455,0.453764,11
0.792391,0.275796,2
0.002862,0.155189,8
0.745894,0.94152,13
0.962782,0.463262,4
0.034737,0.478704,0
0.794404,0.270325,2
0.197554,0.570027,14
0.417296,0.419994,10
0.783734,0.628532,9
0.38951,0.216513,12
0.378153,0.236161,12
0.81065,0.62209,9
0.730432,0.949453,13
0.378977,0.210981,12
0.453984,0.014669,1
0.19725,0.832358,3
0.435673,-0.00531,1
0.93482,0.839583,5
0.776357,0.596856,9
0.394025,0.225081,12
0.654316,0.457213,11
0.448359,0.001566,1
0.797186,0.270234,2
0.191311,0.838517,3
0.201178,0.562983,14
0.036615,0.477499,0
0.926687,0.875467,5
0.79822,0.603311,9
0.395493,0.198927,12
0.799904,0.627684,9
0.186345,0.839193,3
0.601126,0.135355,7
0.031113,0.475167,0
0.363363,0.414163,10
0.000468,0.461435,0
0.381463,0.418537,10
0.777513,0.915908,13
0.378683,0.242144,12
0.767154,0.269151,2
0.42098,0.207201,12
0.971891,0.47662,4
0.766702,0.921101,13
0.39732,0.398072,10
0.598087,0.132981,7
0.75022,0.941661,13
0.197305,0.83526,3
0.005915,0.462596,0
0.814064,0.648245,9
-0.01493,0.164177,8
0.400335,0.228592,12
0.45954,0.021975,1
0.794627,0.627908,9
0.420483,0.438513,10
0.188452,0.833786,3
0.620407,0.154887,7
0.211666,0.549784,14
0.666596,0.480749,11
0.380067,0.224851,12
0.001468,0.203318,8
0.014035,0.177742,8
0.001839,0.459747,0
0.240765,0.50755,14
0.655902,0.432098,11
0.640631,0.449867,11
0.024149,0.471592,0
0.661485,0.482687,11
0.180966,0.594355,14
0.36258,0.39378,10
0.638333,0.151607,7
0.21744,0.53999,14
0.797643,0.629991,9
0.769931,0.618855,9
0.927327,0.45831,4
0.376165,0.214074,12
0.783425,0.619117,9
0.953522,0.866458,5
0.668892,0.172127,7
-0.027511,0.445815,0
0.368482,0.396886,10
0.602935,0.148812,7
0.789642,0.634039,9
0.175909,0.600061,14
0.446414,-0.006008,1
0.949905,0.858527,5
-0.018833,0.198617,8
0.791742,0.272985,2
0.218621,0.541186,14
0.637646,0.148494,7
0.374333,0.411327,10
0.947358,0.448175,4
0.958432,0.46383,4
0.387639,0.422459,10
0.618629,0.15554,7
0.193441,0.837242,3
0.403246,0.19367,12
0.951516,0.137451,6
0.94076,0.849399,5
0.673234,0.462922,11
0.449733,-0.005181,1
0.736748,0.948826,13
0.038517,0.477514,0
0.959591,0.46654,4
0.21953,0.538478,14
0.946503,0.835686,5
0.396529,0.237202,12
0.187981,0.843587,3
0.82373,0.277063,2
0.195113,0.835699,3
0.40862,0.451882,10
0.457344,0.014373,1
0.659186,0.450951,11
-0.018479,0.448389,0
0.780049,0.273067,2
0.366871,0.195282,12
-0.011376,0.207143,8
0.599037,0.143802,7
0.812723,0.277666,2
0.78464,0.620493,9
0.781775,0.267442,2
0.449783,-0.001426,1
0.959743,0.451407,4
0.735251,0.945078,13
0.444954,0.003798,1
0.791751,0.622033,9
0.467285,0.02125,1
0.969056,0.454969,4
0.187444,0.83352,3
0.935318,0.816413,5
0.674229,0.468154,11
0.949397,0.476179,4
0.391613,0.207138,12
0.797266,0.63585,9
0.378706,0.232573,12
0.379446,0.401036,10
0.968717,0.824681,5
0.821306,0.275163,2
0.803625,0.645102,9
0.628305,0.159605,7
0.842262,0.28339,2
0.362421,0.391269,10
0.403998,0.21708,12
0.375149,0.390705,10
0.806251,0.276827,2
0.796656,0.63314,9
0.783419,0.903579,13
0.411552,0.191746,12
0.588238,0.143831,7
-0.034675,0.206079,8
0.820125,0.277305,2
0.927079,0.131169,6
0.660401,0.452809,11
0.632839,0.155365,7
0.794223,0.625884,9
0.180868,0.850655,3
0.947063,0.15216,6
0.805278,0.275397,2
0.388231,0.213259,12
0.402967,0.206559,12
0.197121,0.835279,3
0.950129,0.824839,5
0.946482,0.148317,6
0.034682,0.479614,0
0.205763,0.558152,14
0.943035,0.468002,4
0.391806,0.411866,10
0.757505,0.935726,13
0.98361,0.475588,4
0.194623,0.844991,3
0.396274,0.418792,10
0.191126,0.83495,3
0.647544,0.1502,7
0.35549,0.419738,10
0.945138,0.122088,6
0.022019,0.467088,0
0.632915,0.446955,11
0.669261,0.440754,11
0.831302,0.658855,9
0.951831,0.138871,6
0.896535,0.827121,5
0.953804,0.822539,5
0.189126,0.580491,14
0.92301,0.468531,4
0.187855,0.583229,14
-0.009352,0.202073,8
-0.006703,0.451441,0
0.661268,0.46645,11
0.188258,0.834964,3
0.805117,0.279655,2
0.822075,0.277556,2
0.785437,0.613099,9
0.387138,0.431302,10
0.712943,0.969135,13
0.433335,-0.019026,1
0.959944,0.877354,5
0.652149,0.442675,11
0.655568,0.172569,7
0.021343,0.470626,0
0.659792,0.498631,11
0.945719,0.855513,5
0.193384,0.841794,3
0.622688,0.142836,7
0.360991,0.235605,12
-0.02724,0.201122,8
0.030363,0.168022,8
0.450218,0.01066,1
0.444585,-0.007586,1
0.93472,0.118566,6
0.65168,0.456442,11
0.197358,0.569181,14
0.920539,0.870308,5
0.801271,0.634575,9
0.178768,0.84512,3
0.799329,0.271711,2
0.19325,0.838581,3
0.640839,0.476494,11
0.19556,0.831249,3
0.967602,0.166942,6
0.617589,0.464812,11
0.752245,0.935768,13
0.187111,0.839555,3
0.649805,0.458171,11
0.814353,0.272297,2
0.947883,0.863256,5
0.606664,0.127865,7
0.942469,0.865392,5
0.959132,0.461081,4
0.942827,0.460454,4
0.947271,0.857248,5
0.798433,0.627707,9
0.782601,0.906463,13
0.034759,0.475558,0
0.373401,0.221514,12
0.381454,0.432723,10
0.215526,0.543134,14
0.441397,-0.008713,1
0.770147,0.920752,13
-0.010496,0.452629,0
0.027075,0.473474,0
0.052024,0.487049,0
0.387845,0.181838,12
0.387727,0.414985,10
0.952057,0.457168,4
0.74545,0.943685,13
0.20887,0.550679,14
0.460478,0.014315,1
0.003143,0.192763,8
0.375754,0.225295,12
0.377575,0.209325,12
0.945604,0.47909,4
0.659906,0.457725,11
0.186592,0.839448,3
0.010773,0.463462,0
0.961582,0.177033,6
0.162688,0.856568,3
0.454569,0.011434,1
0.4044,0.227296,12
-0.024745,0.18436,8
0.015518,0.468365,0
0.368019,0.231243,12
0.390204,0.432453,10
0.645956,0.157091,7
0.914563,0.460106,4
0.813003,0.27817,2
0.79156,0.624078,9
0.806362,0.274996,2
-0.010255,0.199794,8
0.796913,0.269863,2
0.770578,0.62582,9
0.180367,0.841729,3
0.429846,-0.023783,1
0.371188,0.249489,12
0.352205,0.391531,10
0.010414,0.197422,8
0.216469,0.541536,14
0.193788,0.837674,3
0.671676,0.455774,11
0.788761,0.624267,9
0.752316,0.93313,13
0.735306,0.956666,13
0.936108,0.837161,5
0.921628,0.848717,5
0.820639,0.271115,2
0.942465,0.154486,6
0.206759,0.557815,14
0.419424,0.418563,10
0.187039,0.585763,14
0.445784,0.006237,1
0.932097,0.87645,5
0.964923,0.156237,6
-0.020912,0.204776,8
0.190927,0.579975,14
0.437287,-0.014081,1
0.636187,0.141297,7
0.38955,0.415278,10
0.962441,0.144468,6
-0.014106,0.452136,0
-0.014703,0.194288,8
0.386695,0.406208,10
0.781146,0.272715,2
-0.00853,0.212108,8
0.636027,0.156014,7
0.963359,0.152629,6
0.175086,0.841461,3
0.642903,0.15207,7
0.956994,0.169266,6
0.932748,0.136699,6
0.403339,0.214884,12
0.958001,0.456596,4
-0.010537,0.21563,8
0.738492,0.952815,13
0.749509,0.938933,13
0.943496,0.117382,6
0.017888,0.188486,8
0.939843,0.809047,5
0.627177,0.450298,11
-0.01184,0.455982,0
0.95628,0.473005,4
0.179018,0.595555,14
0.021512,0.167182,8
0.988566,0.883615,5
0.40048,0.207611,12
0.768299,0.609979,9
0.175958,0.84694,3
0.798381,0.274094,2
0.936204,0.79475,5
0.012938,0.465053,0
0.184035,0.587912,14
-0.020917,0.188268,8
0.008811,0.460466,0
0.935794,0.851023,5
0.91859,0.455305,4
0.625956,0.162358,7
0.405948,0.446962,10
0.961275,0.479615,4
0.180462,0.845068,3
0.704825,0.97293,13
0.63496,0.462679,11
0.635072,0.151048,7
0.399453,0.421661,10
0.685795,0.458798,11
0.453341,0.012932,1
0.394173,0.216908,12
0.958033,0.487338,4
0.842084,0.282883,2
0.215033,0.544095,14
0.008635,0.465679,0
0.008001,0.464495,0
0.638243,0.158305,7
0.952117,0.168361,6
0.024021,0.197427,8
0.925085,0.448355,4
0.446022,0.002717,1
0.207219,0.555566,14
0.954065,0.454376,4
0.792048,0.620886,9
0.021496,0.468366,0
0.452242,0.005042,1
0.797515,0.274731,2
0.968136,0.476752,4
0.662418,0.441946,11
0.446531,0.005102,1
0.652058,0.468305,11
0.450341,-0.001978,1
0.00727,0.177655,8
0.190957,0.844119,3
0.003852,0.460228,0
0.952685,0.488498,4
0.606653,0.143478,7
0.394551,0.220056,12
0.749646,0.940624,13
0.778249,0.612376,9
0.937925,0.834292,5
0.955399,0.453215,4
0.744006,0.942425,13
0.002108,0.194274,8
0.950142,0.143279,6
0.188947,0.848531,3
0.374698,0.212432,12
0.935932,0.450107,4
0.012097,0.462693,0
0.188767,0.583249,14
0.810536,0.277692,2
0.00497,0.185926,8
0.006315,0.46527,0
0.02545,0.175158,8
0.666549,0.440901,11
0.829115,0.664296,9
0.18553,0.831389,3
0.957071,0.479627,4
0.005435,0.465988,0
0.407678,0.444783,10
-0.006711,0.452289,0
0.777405,0.616911,9
0.933168,0.474373,4
0.185596,0.839566,3
0.764571,0.917557,13
0.380451,0.2317,12
