@relation moving_squares

@attribute feat_1 numeric
@attribute feat_2 numeric
@attribute target {0,1,2,3}

@data
0.698941,0.0475,1
0.59704,0.034259,2
0.52231,0.015104,3
0.792413,0.013352,0
0.707289,0.021527,1
0.622049,0.02794,2
0.568444,0.013321,3
0.760215,0.042349,0
0.688972,0.034787,1
0.613131,0.02394,2
0.522791,0.006937,3
0.788511,0.044187,0
0.699264,0.001202,1
0.636221,0.034834,2
0.559168,0.047692,3
0.788101,0.01403,0
0.702912,0.011615,1
0.608878,0.008286,2
0.563821,0.032513,3
0.782974,0.043285,0
0.706056,0.030623,1
0.607843,0.044636,2
0.539311,0.006314,3
0.776338,0.032754,0
0.682963,0.009134,1
0.602976,0.031276,2
0.569966,0.019685,3
0.79125,0.010268,0
0.688238,0.03869,1
0.61836,0.044395,2
0.562795,0.017858,3
0.790206,0.011215,0
0.71311,0.031685,1
0.60713,0.024707,2
0.536971,0.027309,3
0.765737,0.02542,0
0.699929,0.014832,1
0.610575,0.044892,2
0.552788,0.022932,3
0.780823,0.040004,0
0.691867,0.002274,1
0.628138,0.048807,2
0.530929,0.023448,3
0.792299,0.038497,0
0.713475,0.037485,1
0.644772,0.024202,2
0.560997,0.0009,3
0.77129,0.045605,0
0.718213,0.042309,1
0.652198,0.041418,2
0.552895,0.017225,3
0.804403,0.029891,0
0.708874,0.003416,1
0.617647,0.030635,2
0.555895,0.04875,3
0.761231,0.006683,0
0.69019,0.017333,1
0.633773,0.010028,2
0.550055,0.040753,3
0.800563,0.021208,0
0.723564,0.027776,1
0.652279,0.033247,2
0.557143,0.025469,3
0.766326,0.037255,0
0.693213,0.022398,1
0.61077,0.047389,2
0.53866,0.044025,3
0.791794,0.03437,0
0.704447,0.033109,1
0.610571,0.008359,2
0.571867,0.023201,3
0.793678,0.037762,0
0.708547,0.029743,1
0.657893,0.004264,2
0.573726,0.036671,3
0.800543,0.027978,0
0.700366,0.011421,1
0.655613,0.03597,2
0.551034,0.048782,3
0.778843,0.043656,0
0.702417,0.017968,1
0.61785,0.030409,2
0.552588,0.033048,3
0.784507,0.039799,0
0.711201,0.022493,1
0.656821,0.037451,2
0.569925,0.003877,3
0.793626,0.031799,0
0.707864,0.012782,1
0.637324,0.003602,2
0.551696,0.044581,3
0.788816,0.04038,0
0.697115,0.026051,1
0.642993,0.006489,2
0.573035,0.039472,3
0.807256,0.043497,0
0.728486,0.039801,1
0.625417,0.032148,2
0.565839,0.018224,3
0.79284,0.002941,0
0.737908,0.030425,1
0.627205,0.047467,2
0.563874,0.011763,3
0.769945,0.042417,0
0.73036,0.049065,1
0.632297,0.007737,2
0.550931,0.032049,3
0.803353,0.005798,0
0.703841,0.004809,1
0.657111,0.027862,2
0.547241,0.005295,3
0.809979,0.049123,0
0.710627,0.030612,1
0.654594,0.018477,2
0.558773,0.03662,3
0.79733,0.026676,0
0.736877,0.038131,1
0.667065,0.009607,2
0.564797,0.015289,3
0.807878,0.019941,0
0.713684,0.016697,1
0.627581,0.031369,2
0.583547,0.005267,3
0.784566,0.029515,0
0.71423,0.032456,1
0.644307,0.034802,2
0.566772,0.034138,3
0.790274,0.041219,0
0.700693,0.032976,1
0.634829,0.002267,2
0.578707,0.032578,3
0.812912,0.045379,0
0.720295,0.003345,1
0.634875,0.00947,2
0.574112,0.000056,3
0.81377,0.010048,0
0.732594,0.043553,1
0.643345,0.048061,2
0.559487,0.009325,3
0.798327,0.024491,0
0.713218,0.045235,1
0.663731,0.022843,2
0.585145,0.043677,3
0.808966,0.009026,0
0.724762,0.04654,1
0.634561,0.029483,2
0.580456,0.017783,3
0.822144,0.016093,0
0.713913,0.024966,1
0.643888,0.029279,2
0.587985,0.015411,3
0.796144,0.028318,0
0.72501,0.001397,1
0.656859,0.022511,2
0.603368,0.048272,3
0.78862,0.005933,0
0.751017,0.005945,1
0.655582,0.009731,2
0.591202,0.044246,3
0.799475,0.027231,0
0.750108,0.019333,1
0.649646,0.00461,2
0.584833,0.008965,3
0.787299,0.043621,0
0.748485,0.023041,1
0.659686,0.029558,2
0.572761,0.000444,3
0.803099,0.034277,0
0.739286,0.026915,1
0.637384,0.04205,2
0.605931,0.046644,3
0.835056,0.04051,0
0.715187,0.034728,1
0.682441,0.019997,2
0.591405,0.048896,3
0.816702,0.037207,0
0.717094,0.029367,1
0.666382,0.03437,2
0.585506,0.009915,3
0.834127,0.002368,0
0.715837,0.033779,1
0.677169,0.022521,2
0.598454,0.002506,3
0.813925,0.041293,0
0.745566,0.019791,1
0.669975,0.003661,2
0.610889,0.007925,3
0.815145,0.026395,0
0.744623,0.022732,1
0.65211,0.042133,2
0.602143,0.006148,3
0.819818,0.020744,0
0.730503,0.019349,1
0.690387,0.033104,2
0.60035,0.048161,3
0.831199,0.025823,0
0.742872,0.004803,1
0.659158,0.004045,2
0.575989,0.003051,3
0.829337,0.014199,0
0.746292,0.033614,1
0.644178,0.008412,2
0.616427,0.027402,3
0.808253,0.02938,0
0.745145,0.030134,1
0.693727,0.03713,2
0.575037,0.029987,3
0.835653,0.036307,0
0.762737,0.040779,1
0.659578,0.036387,2
0.61507,0.025073,3
0.796513,0.035893,0
0.743195,0.042471,1
0.664837,0.025026,2
0.579657,0.032369,3
0.846354,0.01913,0
0.767257,0.019877,1
0.651571,0.044024,2
0.585455,0.012838,3
0.814048,0.039277,0
0.732628,0.034916,1
0.68293,0.045828,2
0.591202,0.014654,3
0.822883,0.001191,0
0.767725,0.00232,1
0.69356,0.014353,2
0.589005,0.034406,3
0.810987,0.042959,0
0.729292,0.000902,1
0.685929,0.013841,2
0.605834,0.025299,3
0.815577,0.031647,0
0.730288,0.032408,1
0.699049,0.046098,2
0.621758,0.031569,3
0.804975,0.046511,0
0.74968,0.016736,1
0.666738,0.046701,2
0.591617,0.04365,3
0.82188,0.034176,0
0.765952,0.016299,1
0.6687,0.004209,2
0.592284,0.029439,3
0.83928,0.032158,0
0.730231,0.018656,1
0.681839,0.040297,2
0.626285,0.023378,3
0.821133,0.007567,0
0.730034,0.016507,1
0.658815,0.025228,2
0.622136,0.022838,3
0.854698,0.022995,0
0.73358,0.045982,1
0.704751,0.042615,2
0.621097,0.047085,3
0.827811,0.005942,0
0.744203,0.048304,1
0.663571,0.004078,2
0.598686,0.04774,3
0.854,0.032571,0
0.752053,0.014354,1
0.698959,0.033876,2
0.592754,0.031341,3
0.826946,0.006363,0
0.75376,0.014881,1
0.671199,0.003145,2
0.596165,0.000045,3
0.819779,0.040197,0
0.745061,0.011408,1
0.68361,0.000227,2
0.61925,0.006849,3
0.829792,0.027035,0
0.756223,0.046886,1
0.676546,0.049048,2
0.619832,0.005862,3
0.854521,0.030701,0
0.770035,0.002188,1
0.677602,0.027371,2
0.604538,0.011227,3
0.860206,0.037743,0
0.763982,0.035467,1
0.67563,0.01168,2
0.611223,0.011725,3
0.843356,0.024944,0
0.77609,0.046144,1
0.666487,0.018054,2
0.610367,0.009648,3
0.85458,0.00817,0
0.782522,0.043345,1
0.690353,0.046383,2
0.634601,0.028491,3
0.829833,0.010434,0
0.784318,0.023236,1
0.692618,0.039451,2
0.627851,0.033227,3
0.853811,0.041081,0
0.761887,0.02697,1
0.694099,0.024221,2
0.609391,0.033028,3
0.83063,0.035214,0
0.768789,0.004129,1
0.716308,0.012187,2
0.627216,0.023257,3
0.865889,0.024341,0
0.760981,0.005583,1
0.66946,0.005606,2
0.625428,0.016831,3
0.859131,0.033252,0
0.749534,0.026969,1
0.719851,0.022376,2
0.643001,0.031334,3
0.848775,0.040243,0
0.774508,0.005276,1
0.692203,0.008358,2
0.611523,0.042871,3
0.859871,0.029286,0
0.751014,0.000539,1
0.692575,0.008932,2
0.645306,0.037829,3
0.825996,0.034429,0
0.778921,0.028915,1
0.718327,0.025201,2
0.638867,0.040311,3
0.827889,0.001704,0
0.786635,0.04978,1
0.694235,0.03303,2
0.611086,0.039485,3
0.837494,0.035183,0
0.76588,0.019547,1
0.677708,0.019821,2
0.61374,0.011039,3
0.857597,0.019651,0
0.77634,0.01706,1
0.701916,0.033569,2
0.623355,0.010277,3
0.844762,0.040937,0
0.781907,0.031467,1
0.686055,0.040559,2
0.638684,0.028325,3
0.85131,0.029805,0
0.796628,0.009135,1
0.708749,0.010854,2
0.630661,0.022752,3
0.838625,0.032313,0
0.759675,0.001929,1
0.713688,0.024772,2
0.643696,0.044026,3
0.860842,0.001371,0
0.788446,0.01325,1
0.705443,0.04554,2
0.646065,0.044947,3
0.83494,0.043355,0
0.765024,0.012991,1
0.684392,0.047844,2
0.652333,0.042645,3
0.862956,0.049654,0
0.771939,0.00588,1
0.685804,0.043437,2
0.64291,0.017834,3
0.875587,0.004563,0
0.791546,0.042644,1
0.696281,0.004483,2
0.617994,0.041591,3
0.883087,0.005725,0
0.7742,0.04534,1
0.726578,0.048612,2
0.654293,0.017944,3
0.847073,0.043746,0
0.800413,0.010107,1
0.704487,0.040897,2
0.636455,0.002466,3
0.861116,0.015894,0
0.766705,0.001102,1
0.720235,0.038668,2
0.66004,0.035095,3
0.879679,0.023503,0
0.773174,0.0385,1
0.715712,0.04365,2
0.64439,0.047461,3
0.855258,0.047156,0
0.778517,0.021514,1
0.712504,0.007101,2
0.649742,0.017121,3
0.839671,0.049325,0
0.793361,0.020651,1
0.70969,0.023034,2
0.639875,0.038456,3
0.868471,0.019442,0
0.767533,0.02365,1
0.736301,0.03006,2
0.627806,0.041615,3
0.87736,0.008971,0
0.794251,0.021317,1
0.73301,0.016166,2
0.6611,0.012087,3
0.871565,0.011209,0
0.7745,0.036423,1
0.73117,0.004722,2
0.65813,0.007501,3
0.864669,0.031441,0
0.812393,0.029201,1
0.733779,0.033355,2
0.667769,0.006588,3
0.848103,0.037432,0
0.81764,0.004458,1
0.706712,0.014912,2
0.627549,0.01549,3
0.894677,0.042499,0
0.812474,0.047451,1
0.696399,0.030408,2
0.626919,0.010245,3
0.85795,0.014593,0
0.795187,0.021828,1
0.71678,0.010244,2
0.625838,0.049787,3
0.868006,0.040578,0
0.800405,0.020345,1
0.729957,0.039788,2
0.625029,0.027337,3
0.863871,0.041454,0
0.803366,0.022996,1
0.715987,0.019056,2
0.642117,0.025148,3
0.891232,0.002167,0
0.816984,0.014033,1
0.720029,0.001638,2
0.663038,0.007559,3
0.870316,0.020075,0
0.81453,0.006829,1
0.707309,0.021351,2
0.671206,0.042194,3
0.872568,0.000239,0
0.810794,0.022493,1
0.702592,0.034233,2
0.636894,0.035049,3
0.855987,0.011117,0
0.798255,0.047631,1
0.747233,0.015884,2
0.638849,0.048038,3
0.901623,0.018336,0
0.780185,0.038647,1
0.714004,0.032281,2
0.646908,0.009182,3
0.864575,0.042118,0
0.817543,0.030302,1
0.737955,0.007209,2
0.652889,0.007929,3
0.882427,0.001404,0
0.807199,0.02416,1
0.733573,0.025971,2
0.637855,0.047428,3
0.876552,0.040888,0
0.786349,0.003788,1
0.736641,0.028822,2
0.645927,0.045609,3
0.861088,0.043134,0
0.7914,0.018327,1
0.737108,0.022215,2
0.663155,0.009667,3
0.872377,0.043099,0
0.795904,0.00841,1
0.756673,0.00065,2
0.675907,0.017939,3
0.873676,0.009334,0
0.807145,0.044949,1
0.711567,0.031468,2
0.654343,0.040678,3
0.89321,0.00356,0
0.792544,0.016183,1
0.717464,0.035762,2
0.641998,0.040262,3
0.902182,0.02491,0
0.804253,0.013711,1
0.72641,0.0053,2
0.669721,0.028585,3
0.90517,0.010953,0
0.795096,0.019323,1
0.753153,0.045775,2
0.647716,0.041788,3
0.892528,0.007458,0
0.816646,0.006312,1
0.745181,0.019068,2
0.672369,0.000415,3
0.905125,0.012862,0
0.816789,0.037494,1
0.753929,0.019557,2
0.675315,0.011795,3
0.908109,0.006983,0
0.814257,0.003903,1
0.761364,0.019158,2
0.644569,0.028285,3
0.892445,0.031264,0
0.824437,0.049159,1
0.724011,0.047503,2
0.655095,0.0085,3
0.908345,0.015816,0
0.805694,0.017742,1
0.737309,0.007062,2
0.66313,0.036355,3
0.87053,0.021127,0
0.83437,0.031109,1
0.754931,0.042362,2
0.688329,0.018433,3
0.873322,0.035269,0
0.840974,0.046278,1
0.72286,0.014052,2
0.65087,0.042709,3
0.914005,0.036886,0
0.813561,0.043958,1
0.747273,0.046319,2
0.685634,0.0309,3
0.872334,0.041842,0
0.798155,0.028044,1
0.739806,0.004432,2
0.647546,0.031407,3
0.880646,0.018063,0
0.842982,0.003536,1
0.737322,0.022161,2
0.665513,0.044133,3
0.883104,0.013252,0
0.808519,0.006601,1
0.759583,0.007781,2
0.681596,0.034095,3
0.898908,0.022356,0
0.841614,0.001393,1
0.77147,0.034279,2
0.670815,0.045242,3
0.918921,0.015399,0
0.814671,0.042807,1
0.770699,0.045862,2
0.699659,0.030759,3
0.878806,0.045774,0
0.841644,0.026243,1
0.738649,0.026152,2
0.653565,0.039926,3
0.884968,0.041702,0
0.812778,0.000502,1
0.731642,0.025108,2
0.69181,0.018397,3
0.927933,0.016485,0
0.813608,0.038756,1
0.747314,0.015073,2
0.681168,0.004107,3
0.898036,0.040125,0
0.839379,0.03925,1
0.750378,0.03929,2
0.66447,0.00314,3
0.900244,0.01984,0
0.834958,0.036586,1
0.739991,0.01472,2
0.673557,0.035402,3
0.88792,0.046102,0
0.839898,0.034272,1
0.73417,0.038213,2
0.692306,0.021129,3
0.896197,0.014001,0
0.832725,0.041706,1
0.760524,0.000573,2
0.702741,0.014811,3
0.930719,0.01243,0
0.814358,0.03414,1
0.752257,0.034618,2
0.682859,0.04138,3
0.916426,0.034679,0
0.82209,0.019017,1
0.754925,0.003758,2
0.702938,0.030435,3
0.924436,0.023965,0
0.830031,0.025609,1
0.746953,0.041731,2
0.698667,0.020676,3
0.932035,0.021472,0
0.84753,0.018407,1
0.745477,0.047683,2
0.693692,0.008442,3
0.893698,0.018576,0
0.81892,0.010192,1
0.781772,0.026573,2
0.705555,0.004053,3
0.911565,0.00408,0
0.831677,0.019268,1
0.759992,0.03207,2
0.664855,0.033566,3
0.901787,0.043604,0
0.856542,0.002076,1
0.755679,0.017489,2
0.706727,0.000486,3
0.892934,0.01528,0
0.829658,0.015691,1
0.741033,0.040551,2
0.677071,0.021504,3
0.914743,0.012548,0
0.858406,0.048031,1
0.750762,0.004369,2
0.672117,0.015449,3
0.896604,0.008484,0
0.856368,0.034875,1
0.764822,0.024087,2
0.711207,0.046047,3
0.920086,0.009607,0
0.822911,0.032976,1
0.743043,0.012187,2
0.685215,0.015368,3
0.914871,0.003423,0
0.860382,0.030042,1
0.767015,0.046561,2
0.67523,0.02443,3
0.895531,0.009376,0
0.844718,0.040642,1
0.786993,0.010001,2
0.687266,0.017038,3
0.912477,0.001555,0
0.86179,0.033796,1
0.783631,0.030188,2
0.700005,0.027173,3
0.910854,0.009373,0
0.852737,0.004005,1
0.78092,0.010829,2
0.703495,0.009244,3
0.902404,0.007481,0
0.858095,0.010302,1
0.791845,0.041198,2
0.695562,0.001881,3
0.934008,0.02225,0
0.850109,0.030725,1
0.751975,0.037315,2
0.71194,0.005344,3
0.924393,0.017664,0
0.856502,0.012175,1
0.790765,0.008203,2
0.686458,0.002674,3
0.93212,0.035885,0
0.853642,0.007309,1
0.791243,0.028436,2
0.716599,0.00422,3
0.915646,0.001623,0
0.828558,0.044923,1
0.799489,0.040082,2
0.723063,0.005617,3
0.905879,0.007208,0
0.869713,0.003836,1
0.785558,0.032456,2
0.689073,0.045612,3
0.914443,0.049227,0
0.839954,0.013843,1
0.792569,0.027778,2
0.728625,0.009022,3
0.953647,0.028149,0
0.838032,0.012083,1
0.791931,0.016715,2
0.722604,0.009611,3
0.942254,0.009843,0
0.849071,0.035832,1
0.776211,0.033383,2
0.708842,0.001744,3
0.936082,0.040026,0
0.87383,0.031694,1
0.764298,0.043426,2
0.712041,0.022029,3
0.9494,0.041926,0
0.853091,0.027167,1
0.804717,0.0256,2
0.696736,0.034127,3
0.92277,0.04885,0
0.860495,0.038633,1
0.759566,0.001326,2
0.712135,0.02401,3
0.938825,0.007394,0
0.864241,0.030505,1
0.772823,0.032377,2
0.708299,0.041489,3
0.935867,0.030649,0
0.880291,0.031138,1
0.798831,0.037387,2
0.694796,0.038213,3
0.939614,0.033572,0
0.867799,0.042445,1
0.770989,0.031087,2
0.715562,0.038677,3
0.925904,0.024865,0
0.865136,0.030777,1
0.810123,0.04464,2
0.712148,0.037033,3
0.945527,0.033669,0
0.853103,0.026112,1
0.800616,0.034678,2
0.70349,0.019972,3
0.941122,0.043774,0
0.842949,0.006647,1
0.780283,0.0397,2
0.724593,0.032128,3
0.958937,0.019492,0
0.860599,0.007675,1
0.808896,0.047247,2
0.698497,0.031639,3
0.941698,0.024109,0
0.847697,0.01098,1
0.791304,0.002707,2
0.720829,0.009153,3
0.953062,0.03527,0
0.84798,0.015974,1
0.812222,0.032658,2
0.730455,0.008794,3
0.938255,0.013151,0
0.844116,0.034579,1
0.813772,0.003215,2
0.694649,0.019692,3
0.960827,0.010202,0
0.867937,0.035636,1
0.807671,0.040006,2
0.708106,0.006867,3
0.921557,0.002991,0
0.87381,0.043772,1
0.801412,0.040852,2
0.73902,0.024344,3
0.9629,0.033511,0
0.891275,0.043627,1
0.803547,0.012288,2
0.733861,0.015856,3
0.937291,0.028895,0
0.888246,0.019821,1
0.773123,0.014715,2
0.731569,0.01202,3
0.950959,0.02182,0
0.890508,0.039154,1
0.803501,0.023885,2
0.71069,0.045255,3
0.970408,0.024915,0
0.877724,0.023976,1
0.794928,0.019841,2
0.725276,0.015455,3
0.958737,0.013972,0
0.867082,0.04679,1
0.80488,0.014573,2
0.72638,0.008165,3
0.945449,0.028785,0
0.892115,0.01144,1
0.777765,0.020794,2
0.740815,0.01652,3
0.952215,0.010045,0
0.853164,0.034816,1
0.820532,0.008814,2
0.703078,0.024311,3
0.976249,0.047514,0
0.857798,0.015306,1
0.800065,0.03015,2
0.722071,0.014879,3
0.945175,0.007508,0
0.887833,0.029851,1
0.81973,0.045426,2
0.745762,0.000776,3
0.933162,0.019006,0
0.888713,0.045363,1
0.79159,0.015998,2
0.706404,0.007764,3
0.948393,0.021088,0
0.879771,0.008808,1
0.782231,0.005014,2
0.732659,0.041738,3
0.975667,0.026973,0
0.896226,0.02783,1
0.825711,0.004688,2
0.751225,0.021921,3
0.949697,0.039757,0
0.887733,0.016318,1
0.8135,0.044841,2
0.737047,0.00484,3
0.982387,0.026781,0
0.878962,0.024408,1
0.795556,0.010235,2
0.751178,0.045303,3
0.956178,0.036016,0
0.884362,0.001127,1
0.827607,0.038984,2
0.729354,0.034385,3
0.985125,0.047838,0
0.911878,0.020794,1
0.813691,0.005163,2
0.750903,0.007946,3
0.984504,0.04838,0
0.907286,0.012147,1
0.801827,0.010431,2
0.750889,0.048925,3
0.980737,0.032495,0
0.871017,0.037924,1
0.805959,0.000282,2
0.762469,0.032217,3
0.955474,0.02041,0
0.906175,0.008115,1
0.831992,0.00649,2
0.758903,0.022645,3
0.986792,0.024856,0
0.875755,0.041195,1
0.791027,0.034221,2
0.726632,0.008686,3
0.956547,0.035101,0
0.911399,0.036078,1
0.827847,0.014433,2
0.733953,0.03487,3
0.972555,0.006429,0
0.906825,0.00788,1
0.838503,0.011373,2
0.75518,0.02048,3
0.946894,0.023628,0
0.918534,0.039585,1
0.823695,0.035439,2
0.767906,0.01315,3
0.981711,0.036,0
0.881973,0.007418,1
0.798486,0.038283,2
0.743439,0.028167,3
0.956788,0.032268,0
0.878203,0.022334,1
0.827538,0.038256,2
0.731923,0.037751,3
0.976881,0.03639,0
0.917502,0.020689,1
0.821253,0.027335,2
0.753742,0.015323,3
0.995911,0.027321,0
0.920833,0.001451,1
0.803319,0.02324,2
0.759964,0.023779,3
0.992455,0.004632,0
0.921055,0.022682,1
0.827842,0.036192,2
0.758818,0.011478,3
0.953328,0.047155,0
0.891128,0.035954,1
0.823187,0.047626,2
0.774934,0.012518,3
0.967492,0.033647,0
0.92069,0.00295,1
0.84595,0.018856,2
0.759483,0.008718,3
0.976973,0.040106,0
0.90076,0.018619,1
0.816493,0.04823,2
0.731767,0.02147,3
0.982465,0.017991,0
0.91481,0.023266,1
0.812114,0.01483,2
0.73801,0.03933,3
0.968058,0.010981,0
0.905087,0.027622,1
0.837906,0.000412,2
0.74999,0.027708,3
0.946868,0.011292,0
0.909166,0.025252,1
0.807634,0.025941,2
0.736456,0.007361,3
0.956294,0.01026,0
0.886457,0.018343,1
0.804753,0.048496,2
0.728098,0.034703,3
0.96342,0.011208,0
0.91583,0.01696,1
0.823483,0.03996,2
0.745869,0.041404,3
0.968287,0.035804,0
0.89257,0.005617,1
0.83869,0.034947,2
0.739135,0.024284,3
0.980649,0.033031,0
0.878682,0.004138,1
0.833622,0.01673,2
0.723453,0.013221,3
0.967947,0.000629,0
0.883331,0.023677,1
0.7974,0.002269,2
0.732871,0.028217,3
0.966704,0.047471,0
0.883337,0.038742,1
0.791331,0.01416,2
0.728955,0.023124,3
0.963489,0.028998,0
0.905788,0.025737,1
0.825241,0.034499,2
0.718561,0.03228,3
0.950357,0.037186,0
0.89781,0.049292,1
0.830333,0.043294,2
0.737263,0.007762,3
0.982617,0.040376,0
0.906706,0.04935,1
0.797077,0.038063,2
0.747552,0.028997,3
0.942143,0.016716,0
0.877956,0.012817,1
0.799963,0.023666,2
0.720206,0.002147,3
0.974789,0.019762,0
0.891306,0.001661,1
0.804403,0.039999,2
0.723456,0.010647,3
0.953898,0.018892,0
0.87916,0.014754,1
0.823468,0.003668,2
0.716074,0.02679,3
0.932478,0.031462,0
0.86553,0.021184,1
0.806378,0.020521,2
0.72366,0.045281,3
0.962812,0.014964,0
0.889314,0.004813,1
0.786841,0.005693,2
0.713953,0.007764,3
0.955707,0.018378,0
0.902406,0.022408,1
0.793244,0.03657,2
0.708235,0.026872,3
0.967577,0.033951,0
0.875806,0.040864,1
0.812335,0.006103,2
0.713728,0.009067,3
0.975535,0.045452,0
0.897421,0.001292,1
0.779597,0.043524,2
0.747542,0.049247,3
0.965603,0.040179,0
0.900546,0.005173,1
0.819335,0.029846,2
0.749185,0.034632,3
0.935324,0.013784,0
0.87821,0.045262,1
0.80015,0.049607,2
0.710237,0.042013,3
0.932671,0.006102,0
0.855465,0.015165,1
0.815508,0.048667,2
0.739814,0.013301,3
0.929347,0.016667,0
0.898814,0.046416,1
0.799902,0.038515,2
0.703667,0.025407,3
0.935423,0.037167,0
0.861077,0.026951,1
0.788592,0.003297,2
0.747266,0.002641,3
0.930984,0.01305,0
0.88146,0.043381,1
0.810934,0.03843,2
0.727733,0.01478,3
0.962857,0.013228,0
0.866922,0.014973,1
0.777809,0.00857,2
0.721841,0.024479,3
0.9343,0.049306,0
0.872553,0.012475,1
0.796011,0.014905,2
0.730722,0.037787,3
0.938419,0.012135,0
0.89007,0.046553,1
0.792209,0.023369,2
0.703551,0.016265,3
0.959604,0.037127,0
0.845952,0.043898,1
0.774671,0.042669,2
0.697522,0.040939,3
0.96418,0.018288,0
0.879307,0.046197,1
0.767788,0.019524,2
0.716128,0.028972,3
0.943099,0.005272,0
0.876608,0.011893,1
0.80661,0.026339,2
0.735188,0.042281,3
0.929282,0.016678,0
0.846836,0.01009,1
0.81302,0.027919,2
0.721993,0.008244,3
0.93617,0.024124,0
0.851953,0.026705,1
0.809033,0.007531,2
0.716167,0.043986,3
0.939793,0.036798,0
0.864803,0.046711,1
0.779604,0.03184,2
0.704446,0.008589,3
0.914428,0.039637,0
0.870673,0.031123,1
0.811726,0.04489,2
0.695838,0.020019,3
0.951758,0.019501,0
0.836146,0.00471,1
0.802624,0.049468,2
0.70836,0.01406,3
0.932377,0.010866,0
0.839102,0.03697,1
0.772638,0.042474,2
0.734821,0.033864,3
0.944635,0.027044,0
0.848648,0.035973,1
0.768673,0.022269,2
0.718639,0.038172,3
0.929774,0.002036,0
0.84984,0.041003,1
0.799324,0.011096,2
0.708639,0.045544,3
0.918336,0.013056,0
0.871423,0.005299,1
0.791394,0.003076,2
0.686204,0.035629,3
0.916627,0.014289,0
0.845195,0.009958,1
0.768857,0.032946,2
0.713797,0.030697,3
0.911617,0.028686,0
0.841804,0.040147,1
0.800469,0.041215,2
0.706611,0.022356,3
0.942051,0.010042,0
0.854976,0.010769,1
0.765079,0.041045,2
0.723936,0.044495,3
0.948918,0.032498,0
0.8437,0.009071,1
0.753497,0.015614,2
0.721621,0.044739,3
0.946738,0.013982,0
0.855512,0.00685,1
0.760002,0.001453,2
0.695108,0.003023,3
0.949321,0.04704,0
0.866044,0.03846,1
0.756654,0.038642,2
0.684979,0.002844,3
0.94917,0.029292,0
0.849611,0.003757,1
0.780159,0.005354,2
0.696488,0.020515,3
0.938023,0.010525,0
0.83651,0.012554,1
0.797125,0.020921,2
0.72303,0.014485,3
0.937718,0.025022,0
0.830682,0.024852,1
0.789432,0.009536,2
0.7124,0.02163,3
0.910254,0.02939,0
0.868308,0.016205,1
0.785469,0.003231,2
0.710276,0.045326,3
0.918548,0.011565,0
0.864908,0.048011,1
0.758219,0.00724,2
0.679737,0.002031,3
0.905716,0.030071,0
0.833747,0.01496,1
0.770783,0.049683,2
0.681025,0.02871,3
0.942462,0.017821,0
0.831353,0.038548,1
0.776828,0.034382,2
0.716897,0.008736,3
0.942513,0.041564,0
0.857053,0.022045,1
0.765139,0.016099,2
0.700915,0.019081,3
0.893346,0.001531,0
0.842784,0.015703,1
0.767434,0.048869,2
0.667201,0.012467,3
0.90648,0.043588,0
0.823424,0.040046,1
0.754668,0.032804,2
0.68329,0.012889,3
0.896787,0.003138,0
0.823312,0.018408,1
0.781314,0.002953,2
0.697017,0.004301,3
0.937551,0.04057,0
0.841935,0.027956,1
0.755648,0.008746,2
0.679496,0.031573,3
0.914099,0.042466,0
0.850685,0.020768,1
0.763999,0.049746,2
0.678334,0.00161,3
0.932636,0.041048,0
0.854705,0.02874,1
0.783969,0.028416,2
0.668776,0.034008,3
0.909084,0.025802,0
0.830339,0.049267,1
0.746688,0.012403,2
0.674274,0.032977,3
0.89436,0.025259,0
0.853208,0.017136,1
0.751206,0.043105,2
0.698096,0.034561,3
0.928008,0.044193,0
0.853648,0.048955,1
0.756261,0.015095,2
0.664128,0.013869,3
0.914549,0.018368,0
0.818055,0.008637,1
0.742086,0.025912,2
0.703203,0.00569,3
0.90476,0.004312,0
0.828477,0.01829,1
0.734427,0.002693,2
0.703481,0.019393,3
0.916832,0.009239,0
0.843041,0.034166,1
0.776859,0.016205,2
0.691407,0.048725,3
0.905048,0.033146,0
0.840509,0.036847,1
0.758757,0.001931,2
0.667811,0.014879,3
0.926955,0.020217,0
0.847189,0.000586,1
0.747177,0.016102,2
0.703695,0.0146,3
0.911965,0.005793,0
0.849975,0.015183,1
0.775473,0.003688,2
0.661478,0.027674,3
0.906875,0.023207,0
0.833503,0.004591,1
0.734822,0.012223,2
0.675062,0.045626,3
0.896781,0.013225,0
0.809246,0.0308,1
0.764342,0.027553,2
0.67305,0.007497,3
0.918713,0.010087,0
0.806,0.003534,1
0.725199,0.016494,2
0.690592,0.022525,3
0.874866,0.006763,0
0.836461,0.007157,1
0.753626,0.021777,2
0.691643,0.001053,3
0.919829,0.002524,0
0.815663,0.044533,1
0.763442,0.035724,2
0.658022,0.006745,3
0.916215,0.040493,0
0.813978,0.047416,1
0.754384,0.025914,2
0.693123,0.011926,3
0.910522,0.02729,0
0.797812,0.042565,1
0.767316,0.007567,2
0.653781,0.010597,3
0.892363,0.018792,0
0.83546,0.034172,1
0.745768,0.023698,2
0.67454,0.01211,3
0.899108,0.033617,0
0.803657,0.001465,1
0.733214,0.011782,2
0.659167,0.007448,3
0.912694,0.023349,0
0.832345,0.009933,1
0.724601,0.025221,2
0.676525,0.046173,3
0.869972,0.030776,0
0.841471,0.022746,1
0.762994,0.025739,2
